ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4527	0,63,0,0,0	0,314,2,0,0	0,0,0,0,187,0,0,0,0,0,481,0,0,0,232,6	0,0,0,0,940,0,0,2,0,0,1696,0,0,0,1596,23	242	149	1	1.0	NA,0.11,0.0,NA,NA	NA,NA,NA,NA,0.109,NA,NA,0.0,NA,NA,0.149,NA,NA,NA,0.082,0.138	-0.041
4528	0,0,0,0,0	0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0	242	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,NA,NA,NA,NA,NA	-0.264
4531	0,152,0,0,0	0,0,0,0,0	0,0,0,0,192,0,0,0,0,0,199,0,0,0,0,165	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1	298	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,0.988	0.007
4533	0,99,0,0,0	0,0,0,0,0	0,0,0,0,307,0,0,0,2,0,142,0,0,0,21,19	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	298	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,0.986,NA,NA,NA,1.0,1.0	0.003
4534	0,0,0,0,0	0,56,0,0,0	0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0	0,0,0,0,243,0,0,0,0,0,140,0,0,0,83,12	172	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.041,NA,NA,NA,NA,NA,0.012,NA,NA,NA,0.0,0.0	-0.013
4536	0,3,0,0,0	0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	287	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.509,NA,NA,NA,NA,1.0	0.164
4537	0,0,0,0,0	0,27,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0	0,0,0,0,211,0,0,0,0,0,211,0,0,0,151,79	227	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.073,0.0	-0.018
4540	0,49,0,0,0	0,8,0,0,0	0,0,0,0,40,0,0,0,0,0,64,0,0,0,10,3	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	199	149	1	1.0	NA,0.821,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.941,NA,NA,NA,1.0,1.0	-0.164
4548	0,16,0,0,0	0,0,0,0,0	0,0,0,0,104,0,0,0,0,0,115,0,0,0,164,8	0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0	151	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.936,NA,NA,NA,NA,NA,0.95,NA,NA,NA,1.0,1.0	0.028
4550	0,260,0,0,2	0,5,0,0,0	0,0,0,0,237,0,0,0,0,0,522,0,0,0,18,52	0,0,0,0,4,0,0,0,0,0,13,0,0,0,1,6	174	149	1	1.0	NA,0.978,NA,NA,1.0	NA,NA,NA,NA,0.981,NA,NA,NA,NA,NA,0.972,NA,NA,NA,0.939,0.881	0.046
