IncLevel1	IncLevel2	IncLevelDifference
0.508	0.373,0.557	0.043
0.115	0.099,0.205	-0.037
0.266	0.225,0.293	0.007
0.091	0.189,0.097	-0.052
0.526	0.681,0.571	-0.1
0.139	0.087,0.079	0.056
0.01	0.022,0.009	-0.005
0.449	0.618,0.276	0.002
0.685	0.737,0.627	0.003
0.094	0.319,0.0	-0.066
0.0	0.0,0.384	-0.192
0.361	0.812,0.751	-0.421
0.942	0.976,0.825	0.041
1.0	1.0,0.828	0.086
0.743	0.791,0.676	0.009
0.384	0.404,0.4	-0.018
0.588	0.56,0.68	-0.032
0.341	0.092,0.245	0.173
0.623	0.886,0.714	-0.177
0.725	0.862,0.822	-0.117
0.7	0.681,0.682	0.018
0.008	0.0,0.001	0.007
0.748	NA,0.706	0.042
0.476	NA,0.709	-0.233
0.959	0.977,0.984	-0.021
0.662	0.59,0.46	0.137
0.593	0.469,0.555	0.081
0.508	0.402,0.533	0.04
0.015	0.016,0.0	0.007
0.299	0.49,0.096	0.006
0.615	0.524,0.627	0.039
0.003	0.0,0.0	0.003
0.309	0.355,0.25	0.007
