ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3951	4	1	90	0	247	149
3952	6	1	169	0	289	149
3961	1	0	0	2	240	149
3967	0	1	4	15	263	149
4008	32	1	20	1	244	149
4010	6	3	2	2	257	149
4013	9	0	7	2	173	149
4014	54	0	91	2	278	149
4024	29	0	47	1	239	149
4025	71	0	71	2	266	149
4026	74	1	94	0	298	149
4029	200	4	108	0	279	149
4030	13	4	1	0	208	149
4031	15	18	7	36	208	149
4032	4	18	0	36	247	149
4047	2	0	2	4	298	149
4049	1	0	4	2	298	149
4052	22	3	5	2	298	149
4054	9	3	2	2	298	149
4064	233	1	24	0	206	149
4065	370	1	38	0	257	149
4066	150	1	14	0	223	149
4072	132	0	165	1	257	149
4075	53	9	130	4	245	149
4078	0	1	3	76	191	149
4082	19	39	2	5	195	149
4083	1	61	0	2	186	149
4096	125	3	30	1	212	149
4098	123	2	7	0	257	149
4099	304	5	32	0	298	149
4101	200	6	28	0	284	149
4105	15	1	1	0	224	149
4111	1	0	40	1	203	149
4118	312	4	167	1	264	149
4119	1898	28	1540	32	257	149
4120	2488	1	2192	0	247	149
4121	1209	5	1213	4	188	149
4122	849	13	146	1	277	149
4123	407	0	102	1	298	149
4124	453	1	168	0	257	149
4125	301	1	78	0	248	149
4129	165	6	60	0	262	149
4130	3	154	0	30	247	149
4131	267	10	47	0	219	149
4132	251	2	43	0	246	149
4133	237	4	42	0	291	149
4134	9	1	2	1	298	149
4164	6	0	33	2	298	149
4165	6	0	130	2	298	149
4166	6	0	33	2	298	149
4168	2	0	155	1	233	149
4169	2	0	48	1	233	149
4171	1	98	0	35	198	149
4172	167	1	37	0	210	149
